,index,STN_LABEL,AccidentSeverityCategory,COM_NAME,# of accidents,AccidentUID,AccidentType,AccidentType_de,AccidentType_fr,AccidentType_it,AccidentType_en,AccidentSeverityCategory_de,AccidentSeverityCategory_fr,AccidentSeverityCategory_it,AccidentSeverityCategory_en,AccidentInvolvingPedestrian,AccidentInvolvingBicycle,AccidentInvolvingMotorcycle,RoadType,RoadType_de,RoadType_fr,RoadType_it,RoadType_en,AccidentLocation_CHLV95_E,AccidentLocation_CHLV95_N,CantonCode,MunicipalityCode,AccidentYear,AccidentMonth,AccidentMonth_de,AccidentMonth_fr,AccidentMonth_it,AccidentMonth_en,AccidentWeekDay,AccidentWeekDay_de,AccidentWeekDay_fr,AccidentWeekDay_it,AccidentWeekDay_en,AccidentHour,AccidentHour_text,geometry,latitude,longitude,Punkt,STR_NORTHING,STR_EASTING,STR_ESID,geom,address,Street_Name,Zip_Codes
1964,630,Les Joux-Derrière,as1,La Chaux-de-Fonds,1,FEFF058F16AB0108E0430A839427EFE2,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,Unfall mit Getöteten,accident avec tués,Incidente con persone decedute,Accident with fatalities,FALSE,TRUE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,2604606,1219497,SO,2465,2014,6,Juni,juin,Giugno,June,aw407,Sonntag,dimanche,Domenica,Sunday,3,03h-04h,,47.12644313,7.499332556,POINT (7.499332555799586 47.12644313369794),1219497,2552713,10187500,"47.12644313369794,7.499332555799586","Hauptstrasse, Aetingen, Buchegg, Bezirk Bucheggberg, Amtei Bucheggberg-Wasseramt, Solothurn, 4586, Schweiz/Suisse/Svizzera/Svizra",Hauptstrasse,4586
1965,631,Les Lilas,as1,Courtelary,1,1B0E6D141A69010AE0530A839427E71A,at5,Überqueren der Fahrbahn,accident en traversant une route,Incidente nell'attraversare la carreggiata,Accident when crossing the lane(s),Unfall mit Getöteten,accident avec tués,Incidente con persone decedute,Accident with fatalities,FALSE,TRUE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,2754622,1225209,SG,3271,2015,6,Juni,juin,Giugno,June,aw403,Mittwoch,mercredi,Mercoledì,Wednesday,12,12h-13h,,47.15976624,9.477916994,POINT (9.477916994391432 47.15976623540526),1225209,2571787,10005074,"47.159766235405264,9.477916994391432","Buono, 1, Rheinaustrasse, Buchs (SG), Wahlkreis Werdenberg, Sankt Gallen, 9471, Schweiz/Suisse/Svizzera/Svizra", Rheinaustrasse,9471
1966,632,Les Limes,as1,Cormoret,1,E7976D09A72D0034E0430A83942703F4,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,Unfall mit Getöteten,accident avec tués,Incidente con persone decedute,Accident with fatalities,FALSE,FALSE,FALSE,rt439,andere,autre,Altro,Other,2600970,1221836,SO,2465,2013,8,August,août,Agosto,August,aw405,Freitag,vendredi,Venerdì,Friday,11,11h-12h,,47.14749697,7.451417749,POINT (7.451417748786626 47.14749697299515),1221836,2570709,10220598,"47.14749697299515,7.451417748786626","61, Goltern, Bibern, Buchegg, Bezirk Bucheggberg, Amtei Bucheggberg-Wasseramt, Solothurn, 4577, Schweiz/Suisse/Svizzera/Svizra", Goltern,4577
1967,633,Les Loges,as1,Arzier-Le Muids,1,0C7075F998AC0124E0530A839427E93E,at3,Abbiegeunfall,accident en quittant une route,Incidente nello svoltare,Accident when turning left or right,Unfall mit Getöteten,accident avec tués,Incidente con persone decedute,Accident with fatalities,FALSE,FALSE,TRUE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2535377,1153049,VD,5591,2014,12,Dezember,décembre,Dicembre,December,aw406,Samstag,samedi,Sabato,Saturday,3,03h-04h,,46.52560922,6.596402509,POINT (6.59640250934816 46.52560921926958),1153049,2500553,10255269,"46.525609219269576,6.59640250934816","Longemalle, Avenue de Longemalle, Renens, District de l'Ouest lausannois, Vaud, 1020, Schweiz/Suisse/Svizzera/Svizra", Avenue de Longemalle,1020
1968,634,Les Navelles,as1,Petit-Val,1,FC80668F3D1C011AE0430A839427BA94,at6,Frontalkollision,collision frontale,Collisione frontale,Accident with head-on collision,Unfall mit Getöteten,accident avec tués,Incidente con persone decedute,Accident with fatalities,FALSE,FALSE,TRUE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2653205,1235844,AG,4135,2014,4,April,avril,Aprile,April,aw406,Samstag,samedi,Sabato,Saturday,21,21h-22h,,47.27135493,8.14173785,POINT (8.141737849766091 47.27135492581836),1235844,2584442,10075110,"47.27135492581836,8.141737849766091","117, Haldenstrasse, Gontenschwil, Bezirk Kulm, Aargau, 5728, Schweiz/Suisse/Svizzera/Svizra", Haldenstrasse,5728
1969,635,Les Planchettes-Dessous,as1,Les Planchettes,1,8EB80780E5CC74E1E05328B9D80A7101,at5,Überqueren der Fahrbahn,accident en traversant une route,Incidente nell'attraversare la carreggiata,Accident when crossing the lane(s),Unfall mit Getöteten,accident avec tués,Incidente con persone decedute,Accident with fatalities,FALSE,FALSE,TRUE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,2724018,1217395,GL,1630,2019,8,August,août,Agosto,August,aw405,Freitag,vendredi,Venerdì,Friday,19,19h-20h,,47.09594309,9.072270771,POINT (9.072270770692494 47.0959430865469),1217395,2548329,10045329,"47.0959430865469,9.072270770692494","20, Bahnhofstrasse, Hinterdorf, Mollis, Glarus Nord, Glarus, 8753, Schweiz/Suisse/Svizzera/Svizra", Bahnhofstrasse,8753
1970,636,Lätsch,as1,Ebnat-Kappel,1,7C6445F1F1907995E05328B9D80AD303,at9,Tierunfall,accident impliquant des animaux,Incidente con animali,Accident involving animal(s),Unfall mit Getöteten,accident avec tués,Incidente con persone decedute,Accident with fatalities,FALSE,FALSE,TRUE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,2621671,1233407,BE,981,2018,10,Oktober,octobre,Ottobre,October,aw402,Dienstag,mardi,Martedì,Tuesday,19,19h-20h,,47.25122172,7.724901016,POINT (7.724901016210928 47.25122171638657),1233407,2727588,10249928,"47.25122171638657,7.724901016210928","Aarwangenstrasse, Niederbipp, Verwaltungskreis Oberaargau, Verwaltungsregion Emmental-Oberaargau, Bern/Berne, 4704, Schweiz/Suisse/Svizzera/Svizra",Aarwangenstrasse,4704
1971,637,Les Pontets,as1,Prez,1,A2459425A340206EE0430A865E33206E,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,Unfall mit Getöteten,accident avec tués,Incidente con persone decedute,Accident with fatalities,FALSE,FALSE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,2536089,1180184,VD,5931,2011,3,März,mars,Marzo,March,aw407,Sonntag,dimanche,Domenica,Sunday,5,05h-06h,,46.76975725,6.601902996,POINT (6.601902996101309 46.76975724771577),1180184,2566060,10022872,"46.769757247715766,6.601902996101309","Route de Treycovagnes, En Crochet, Treycovagnes, District du Jura-Nord vaudois, Vaud, 1436, Schweiz/Suisse/Svizzera/Svizra",Route de Treycovagnes,1436
1972,614,Mosistrasse,as1,Ingenbohl,1,0E2A68F881F10186E0530A8394276C02,at6,Frontalkollision,collision frontale,Collisione frontale,Accident with head-on collision,Unfall mit Getöteten,accident avec tués,Incidente con persone decedute,Accident with fatalities,FALSE,FALSE,FALSE,rt431,Autostrasse,semi-autoroute,Semiautostrada,Expressway,2570981,1206178,BE,495,2014,12,Dezember,décembre,Dicembre,December,aw406,Samstag,samedi,Sabato,Saturday,3,03h-04h,,47.00601627,7.057042418,POINT (7.057042418099532 47.00601627438689),1206178,2690194,10223249,"47.006016274386894,7.057042418099532","103, A20, Gampelen, Verwaltungskreis Seeland, Verwaltungsregion Seeland, Bern/Berne, 3236, Schweiz/Suisse/Svizzera/Svizra", A20,3236
1973,612,Moosweg,as1,Kiesen,1,E97D4D384A3801B0E0430A839427795F,at1,Überholunfall oder Fahrstreifenwechsel,accident lors d'un dépassement ou lors d'un changement de voie de circulation,Incidente di sorpasso o al cambiamento di corsia,Accident when overtaking or changing lanes,Unfall mit Getöteten,accident avec tués,Incidente con persone decedute,Accident with fatalities,FALSE,FALSE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,2581742,1186179,FR,2293,2013,8,August,août,Agosto,August,aw407,Sonntag,dimanche,Domenica,Sunday,14,14h-15h,,46.82650664,7.199350188,POINT (7.19935018831904 46.82650664121186),1186179,2610945,10216829,"46.82650664121186,7.19935018831904","Mariahilf, Düdingen, Sensebezirk, Fribourg/Freiburg, 3186, Schweiz/Suisse/Svizzera/Svizra", Düdingen,3186
1974,587,Mühlebrücke,as1,Thun,1,4CCA7DFB335A016AE0530A8394277D59,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,Unfall mit Getöteten,accident avec tués,Incidente con persone decedute,Accident with fatalities,FALSE,FALSE,TRUE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2647374,1178563,BE,592,2017,3,März,mars,Marzo,March,aw405,Freitag,vendredi,Venerdì,Friday,22,22h-23h,,46.75657035,8.058706408,POINT (8.058706408318402 46.7565703490163),1178563,2614571,10170143,"46.7565703490163,8.058706408318402","Vitaparcours, Oberschwanden, Schwanden, Schwanden bei Brienz, Verwaltungskreis Interlaken-Oberhasli, Verwaltungsregion Oberland, Bern/Berne, 3855, Schweiz/Suisse/Svizzera/Svizra", Oberschwanden,3855
1975,611,Moosweg,as1,Hägglingen,1,AAD9D39D68530102E0430A8394270102,at8,Fussgängerunfall,accident impliquant des piétons,Incidente con pedoni,Accident involving pedestrian(s),Unfall mit Getöteten,accident avec tués,Incidente con persone decedute,Accident with fatalities,TRUE,FALSE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,2679087,1249088,ZH,261,2011,6,Juni,juin,Giugno,June,aw401,Montag,lundi,Lunedí,Monday,21,21h-22h,,47.38787336,8.486073924,POINT (8.486073923840515 47.3878733560968),1249088,2661283,10070247,"47.3878733560968,8.486073923840515","674, Badenerstrasse, Altstetten, Kreis 9, Zürich, Bezirk Zürich, Zürich, 8048, Schweiz/Suisse/Svizzera/Svizra", Badenerstrasse,8048
1976,588,Mühlegasse,as1,Rudolfstetten-Friedlisberg,1,29988BFADBBA019CE0530A839427E9C0,at8,Fussgängerunfall,accident impliquant des piétons,Incidente con pedoni,Accident involving pedestrian(s),Unfall mit Getöteten,accident avec tués,Incidente con persone decedute,Accident with fatalities,TRUE,FALSE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2680080,1247225,ZH,261,2015,12,Dezember,décembre,Dicembre,December,aw402,Dienstag,mardi,Martedì,Tuesday,18,18h-19h,,47.37099866,8.498890534,POINT (8.498890534434977 47.3709986562742),1247225,2671502,10071718,"47.3709986562742,8.498890534434977","34, Im Sträler, Albisrieden, Kreis 9, Zürich, Bezirk Zürich, Zürich, 8063, Schweiz/Suisse/Svizzera/Svizra", Im Sträler,8063
1977,589,Mühlehaldenstrasse,as1,Killwangen,1,957BBE38D2F49225E05328B9D80AF2D2,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,Unfall mit Getöteten,accident avec tués,Incidente con persone decedute,Accident with fatalities,FALSE,FALSE,FALSE,rt439,andere,autre,Altro,Other,2627806,1254177,BL,2863,2019,7,Juli,juillet,Luglio,July,aw405,Freitag,vendredi,Venerdì,Friday,14,14h-15h,,47.43780272,7.807229904,POINT (7.807229904415069 47.43780271880889),1254177,2668677,10070747,"47.43780271880889,7.807229904415069","A2, Zunzgen, Bezirk Sissach, Basel-Landschaft, 4455, Schweiz/Suisse/Svizzera/Svizra", A2,4455
1978,590,Mühleholde,as1,Zunzgen,1,8C89B14FC9EC399BE05328B9D80ACDFA,at8,Fussgängerunfall,accident impliquant des piétons,Incidente con pedoni,Accident involving pedestrian(s),Unfall mit Getöteten,accident avec tués,Incidente con persone decedute,Accident with fatalities,TRUE,FALSE,FALSE,rt430,Autobahn,autoroute,Autostrada,Motorway,2733218,1255003,SG,3424,2019,4,April,avril,Aprile,April,aw403,Mittwoch,mercredi,Mercoledì,Wednesday,12,12h-13h,,47.43233706,9.204569178,POINT (9.204569178261027 47.43233705689045),1255003,2628211,10158609,"47.432337056890454,9.204569178261027","A1, Weier, Oberbüren, Niederwil, Wahlkreis Wil, Sankt Gallen, 9203, Schweiz/Suisse/Svizzera/Svizra", A1,9203
1979,591,Mühlelehn,as1,Schwarzenburg,1,071AC298864501D0E0530A839427FE2B,at8,Fussgängerunfall,accident impliquant des piétons,Incidente con pedoni,Accident involving pedestrian(s),Unfall mit Getöteten,accident avec tués,Incidente con persone decedute,Accident with fatalities,TRUE,FALSE,FALSE,rt430,Autobahn,autoroute,Autostrada,Motorway,2559097,1186232,FR,2011,2014,8,August,août,Agosto,August,aw404,Donnerstag,jeudi,Giovedì,Thursday,1,01h-02h,,46.82597371,6.902572881,POINT (6.902572880819668 46.82597371430982),1186232,2594928,10008303,"46.825973714309825,6.902572880819668","A1, Cugy, Cugy (FR), District de la Broye, Fribourg/Freiburg, 1482, Schweiz/Suisse/Svizzera/Svizra", A1,1482
1980,592,Mühlematt,as1,Altishofen,1,299BEA3F80B002E2E0530A8394275D79,at8,Fussgängerunfall,accident impliquant des piétons,Incidente con pedoni,Accident involving pedestrian(s),Unfall mit Getöteten,accident avec tués,Incidente con persone decedute,Accident with fatalities,TRUE,FALSE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2754250,1225822,SG,3271,2015,12,Dezember,décembre,Dicembre,December,aw401,Montag,lundi,Lunedí,Monday,9,09h-10h,,47.16536504,9.473222582,POINT (9.473222581777019 47.16536504388641),1225822,2637355,10178942,"47.16536504388641,9.47322258177702","GMG GmbH, 25, Grünaustrasse, Buchs (SG), Wahlkreis Werdenberg, Sankt Gallen, 9470, Schweiz/Suisse/Svizzera/Svizra", Grünaustrasse,9470
1981,593,Muristrasse,as1,Besenbüren,1,C04C244139A301C0E0430A8394276023,at6,Frontalkollision,collision frontale,Collisione frontale,Accident with head-on collision,Unfall mit Getöteten,accident avec tués,Incidente con persone decedute,Accident with fatalities,FALSE,FALSE,TRUE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,2724430,1240293,SG,3379,2012,4,April,avril,Aprile,April,aw406,Samstag,samedi,Sabato,Saturday,15,15h-16h,,47.30178102,9.084021398,POINT (9.084021397660363 47.30178101747171),1240293,2668938,10111193,"47.30178101747171,9.084021397660363","Rickenstrasse, Wattwil, Wahlkreis Toggenburg, Sankt Gallen, 9630, Schweiz/Suisse/Svizzera/Svizra",Rickenstrasse,9630
1982,594,Murggenstrasse,as1,Uster,1,E413C88262F40004E0430A83942731EB,at8,Fussgängerunfall,accident impliquant des piétons,Incidente con pedoni,Accident involving pedestrian(s),Unfall mit Getöteten,accident avec tués,Incidente con persone decedute,Accident with fatalities,TRUE,TRUE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2682362,1247436,ZH,261,2013,6,Juni,juin,Giugno,June,aw405,Freitag,vendredi,Venerdì,Friday,14,14h-15h,,47.37261501,8.529139373,POINT (8.529139372582636 47.37261500536762),1247436,2694262,10153449,"47.37261500536762,8.529139372582636","40, Werdstrasse, Werd, Aussersihl, Zürich, Bezirk Zürich, Zürich, 8004, Schweiz/Suisse/Svizzera/Svizra", Werdstrasse,8004
1983,595,Molishusweg,as1,Hauptwil-Gottshaus,1,0BE76043C9B701EAE0530A839427B989,at7,Parkierunfall,accident en parquant,Incidente nel parcheggiare,Accident when parking,Unfall mit Getöteten,accident avec tués,Incidente con persone decedute,Accident with fatalities,FALSE,TRUE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2613248,1261081,BL,2763,2014,11,November,novembre,Novembre,November,aw403,Mittwoch,mercredi,Mercoledì,Wednesday,11,11h-12h,,47.5003499,7.614448998,POINT (7.614448998491626 47.50034990289653),1261081,2739743,10155223,"47.50034990289653,7.614448998491626","General Guisan-Strasse, Arlesheim, Bezirk Arlesheim, Basel-Landschaft, 4144, Schweiz/Suisse/Svizzera/Svizra", Arlesheim,4144
1984,596,Muntarüschweg,as1,Flums,1,C47432E650EA01CCE0430A8394272063,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,Unfall mit Getöteten,accident avec tués,Incidente con persone decedute,Accident with fatalities,FALSE,TRUE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2686369,1214933,SZ,1374,2012,9,September,septembre,Settembre,September,aw405,Freitag,vendredi,Venerdì,Friday,15,15h-16h,,47.07978063,8.575949784,POINT (8.575949783564553 47.07978062782266),1214933,2741691,10233625,"47.07978062782266,8.575949783564553","Wildspitzstrasse, Steinerberg, Schwyz, 6416, Schweiz/Suisse/Svizzera/Svizra",Wildspitzstrasse,6416
1985,597,Mollenweg,as1,Waldkirch,1,F0F128CC05E70058E0430A839427247B,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,Unfall mit Getöteten,accident avec tués,Incidente con persone decedute,Accident with fatalities,FALSE,FALSE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,2676679,1258360,ZH,86,2014,1,Januar,janvier,Gennaio,January,aw402,Dienstag,mardi,Martedì,Tuesday,22,22h-23h,,47.47154432,8.455776919,POINT (8.455776919432139 47.47154432437502),1258360,2739286,10229244,"47.47154432437502,8.45577691943214","Wehntalerstrasse, Dielsdorf, Bezirk Dielsdorf, Zürich, 8157, Schweiz/Suisse/Svizzera/Svizra",Wehntalerstrasse,8157
1986,598,Monadiris,as1,Tamins,1,AC54470602D9007AE0430A839427007A,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,Unfall mit Getöteten,accident avec tués,Incidente con persone decedute,Accident with fatalities,FALSE,FALSE,TRUE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,2593140,1188372,BE,855,2011,7,Juli,juillet,Luglio,July,aw401,Montag,lundi,Lunedí,Monday,7,07h-08h,,46.84644988,7.348695745,POINT (7.348695744947353 46.84644987768176),1188372,2748653,10215839,"46.846449877681756,7.348695744947353","Bernstrasse, Lanzenhäusern, Schwarzenburg, Verwaltungskreis Bern-Mittelland, Verwaltungsregion Bern-Mittelland, Bern/Berne, 3148, Schweiz/Suisse/Svizzera/Svizra",Bernstrasse,3148
1987,599,Monbijoustrasse,as1,Bern,1,3B1E3F146A9D00ECE0530A83942731B9,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,Unfall mit Getöteten,accident avec tués,Incidente con persone decedute,Accident with fatalities,FALSE,FALSE,TRUE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2584945,1198423,BE,662,2016,6,Juni,juin,Giugno,June,aw401,Montag,lundi,Lunedí,Monday,12,12h-13h,,46.93672498,7.240921047,POINT (7.240921047270472 46.93672497682753),1198423,2599835,10102640,"46.93672497682753,7.240921047270472","1201, Neuhof, Rizenbach, Ferenbalm, Verwaltungskreis Bern-Mittelland, Verwaltungsregion Bern-Mittelland, Bern/Berne, 3205, Schweiz/Suisse/Svizzera/Svizra", Neuhof,3205
