,index,STN_LABEL,AccidentSeverityCategory,COM_NAME,# of accidents,AccidentType,AccidentInvolvingPedestrian,AccidentInvolvingBicycle,AccidentInvolvingMotorcycle,RoadType,AccidentLocation_CHLV95_E,AccidentLocation_CHLV95_N,CantonCode,MunicipalityCode,AccidentYear,AccidentMonth,AccidentWeekDay,AccidentHour,latitude,longitude,Punkt,STR_NORTHING,STR_EASTING,STR_ESID,geom,address
1074,3157,Gasse,as1,Einsiedeln,1,at6,FALSE,FALSE,TRUE,rt432,2614270.0,1220630.0,BE,410,2018,4,aw404,15,47.13649741536862,7.626731376281207,POINT (7.626731376281207 47.13649741536862),1220630.0,2702933.0,10177746.0,"47.13649741536862,7.626731376281207","Zürich-Bernstrasse, Höchstetten, Verwaltungskreis Emmental, Verwaltungsregion Emmental-Oberaargau, Bern/Berne, 3429, Schweiz/Suisse/Svizzera/Svizra"
1075,3158,Füürbüel,as1,Zweisimmen,1,at6,FALSE,FALSE,TRUE,rt432,2666872.0,1151182.0,VS,6076,2018,6,aw406,8,46.508608486998234,8.309916398799455,POINT (8.309916398799455 46.50860848699823),1151182.0,2591821.0,10219768.0,"46.508608486998234,8.309916398799455","Furkastrasse, Ulrichen, Obergoms, Goms, Valais/Wallis, 3988, Schweiz/Suisse/Svizzera/Svizra"
1076,3159,Fürtiring,as1,Buttisholz,1,at8,TRUE,FALSE,FALSE,rt433,2676518.0,1218631.0,LU,1064,2017,2,aw402,21,47.114251997424006,8.446871132596154,POINT (8.446871132596154 47.11425199742401),1218631.0,2650644.0,10186657.0,"47.114251997424006,8.446871132596154","Lendiswilerstrasse, Meierskappel, Luzern, 6344, Schweiz/Suisse/Svizzera/Svizra"
1077,3187,Hinterdorf,as1,Fraubrunnen,1,at9,FALSE,FALSE,FALSE,rt433,2614280.0,1216210.0,BE,405,2011,3,aw403,15,47.09673997311753,7.626724125579983,POINT (7.626724125579983 47.09673997311753),1216210.0,2605656.0,10240586.0,"47.09673997311753,7.626724125579983","Rumendingenstrasse, Oberösch, Ersigen, Verwaltungskreis Emmental, Verwaltungsregion Emmental-Oberaargau, Bern/Berne, 3424, Schweiz/Suisse/Svizzera/Svizra"
1078,3189,Gibel,as1,Boltigen,1,at0,FALSE,FALSE,FALSE,rt433,2524963.0,1161965.0,VD,5485,2017,6,aw405,17,46.604719005096726,6.459236107920408,POINT (6.459236107920408 46.60471900509673),1161965.0,2594122.0,10218558.0,"46.604719005096726,6.459236107920408","Saint-Denis, Grancy, District de Morges, Vaud, 1117, Schweiz/Suisse/Svizzera/Svizra"
1079,3241,Frohbühlstrasse,as1,Opfikon,1,at0,FALSE,FALSE,TRUE,rt430,2683826.0,1253825.0,ZH,261,2013,9,aw403,13,47.4298884650485,8.549718606095926,POINT (8.549718606095926 47.4298884650485),1253825.0,2684345.0,10053936.0,"47.4298884650485,8.549718606095926","Birchstrasse, Seebach, Kreis 11, Zürich, Bezirk Zürich, Zürich, Schweiz/Suisse/Svizzera/Svizra"
1080,3216,Getzi,as1,Quarten,1,at0,FALSE,TRUE,FALSE,rt439,2672279.0,1219088.0,LU,1065,2018,11,aw404,10,47.11883861780856,8.391094549807939,POINT (8.391094549807939 47.11883861780856),1219088.0,2739499.0,10088468.0,"47.11883861780856,8.391094549807939","13, Werkstrasse, Buerimatt, Root, Luzern, 6037, Schweiz/Suisse/Svizzera/Svizra"
1081,3218,Gehrenstrasse,as1,Thundorf,1,at4,FALSE,TRUE,FALSE,rt433,2646635.0,1267726.0,AG,4170,2015,1,aw402,10,47.5585935996712,8.05824282031658,POINT (8.058242820316581 47.5585935996712),1267726.0,2714828.0,10092253.0,"47.5585935996712,8.05824282031658","Bahnhofstrasse, Laufenburg, Bezirk Laufenburg, Aargau, 5080, Schweiz/Suisse/Svizzera/Svizra"
1082,3219,Gehrenstrasse,as1,Wil (SG),1,at0,FALSE,TRUE,FALSE,rt439,2663664.0,1260334.0,AG,4038,2015,5,aw401,17,47.49068565583095,8.283428334157062,POINT (8.283428334157062 47.49068565583095),1260334.0,2722892.0,10227490.0,"47.49068565583095,8.283428334157062","200, Landstrasse, Tromsberg, Nussbaumen, Obersiggenthal, Bezirk Baden, Aargau, 5416, Schweiz/Suisse/Svizzera/Svizra"
1083,3220,Gehrenweg,as1,Egolzwil,1,at0,FALSE,FALSE,TRUE,rt433,2619217.0,1225980.0,BE,982,2012,7,aw405,0,47.184494530494995,7.692167837709013,POINT (7.692167837709013 47.18449453049499),1225980.0,2643136.0,10116555.0,"47.184494530494995,7.692167837709013","30, Aeschistrasse, Niederönz, Verwaltungskreis Oberaargau, Verwaltungsregion Emmental-Oberaargau, Bern/Berne, 3362, Schweiz/Suisse/Svizzera/Svizra"
1084,3221,Gehrliweg,as1,Selzach,1,at5,FALSE,TRUE,FALSE,rt433,2611120.0,1227250.0,SO,2517,2014,10,aw405,15,47.19610281328486,7.585371522899046,POINT (7.585371522899046 47.19610281328486),1227250.0,2600694.0,10115331.0,"47.19610281328486,7.585371522899046","24, Steinmattstrasse, Derendingen, Bezirk Wasseramt, Amtei Bucheggberg-Wasseramt, Solothurn, 4552, Schweiz/Suisse/Svizzera/Svizra"
1085,3222,Gehrstrasse,as1,Lüsslingen-Nennigkofen,1,at8,TRUE,FALSE,FALSE,rt433,2754250.0,1225822.0,SG,3271,2015,12,aw401,9,47.16536504388641,9.47322258177702,POINT (9.473222581777019 47.16536504388641),1225822.0,2604018.0,10024770.0,"47.16536504388641,9.47322258177702","GMG GmbH, 25, Grünaustrasse, Buchs (SG), Wahlkreis Werdenberg, Sankt Gallen, 9470, Schweiz/Suisse/Svizzera/Svizra"
1086,3223,Geindelhof,as1,Wölflinswil,1,at0,FALSE,FALSE,FALSE,rt433,2709886.0,1257623.0,ZH,228,2018,3,aw403,13,47.460207228074985,8.896002860431278,POINT (8.896002860431278 47.46020722807499),1257623.0,2643363.0,10131617.0,"47.460207228074985,8.896002860431278","Rüetschbergstrasse, Rüetschberg, Seelmatten, Turbenthal, Bezirk Winterthur, Zürich, 8356, Schweiz/Suisse/Svizzera/Svizra"
1087,3224,Geiserweg,as1,Unterkulm,1,at0,FALSE,FALSE,FALSE,rt432,2711505.0,1240559.0,ZH,120,2011,4,aw405,20,47.30648450327725,8.91321694223696,POINT (8.913216942236961 47.30648450327725),1240559.0,2650340.0,10069120.0,"47.30648450327725,8.91321694223696","Tösstalstrasse, Ried, Wald (ZH), Bezirk Hinwil, Zürich, 8636, Schweiz/Suisse/Svizzera/Svizra"
1088,3225,Geissflueweg,as1,Gränichen,1,at8,TRUE,FALSE,FALSE,rt433,2684300.0,1245797.0,ZH,261,2011,4,aw403,9,47.35762979203417,8.55448747159772,POINT (8.554487471597721 47.35762979203417),1245797.0,2649433.0,10167795.0,"47.35762979203417,8.55448747159772","134, Seefeldstrasse, Mühlebach, Riesbach, Zürich, Bezirk Zürich, Zürich, 8008, Schweiz/Suisse/Svizzera/Svizra"
1089,3226,Geissmattstrasse,as1,Hausen (AG),1,at0,FALSE,FALSE,FALSE,rt432,2677304.0,1257003.0,ZH,96,2015,4,aw403,10,47.45926736015656,8.46383150987232,POINT (8.463831509872319 47.45926736015656),1257003.0,2658106.0,10101468.0,"47.45926736015656,8.46383150987232","Wehntalerstrasse, Dielsdorf, Bezirk Dielsdorf, Zürich, 8157, Schweiz/Suisse/Svizzera/Svizra"
1090,3227,Geissweg,as1,Liestal,1,at8,TRUE,FALSE,FALSE,rt432,2664551.0,1259890.0,AG,4038,2016,11,aw401,14,47.48660612881433,8.295133383937143,POINT (8.295133383937143 47.48660612881433),1259890.0,2624226.0,10140847.0,"47.48660612881433,8.295133383937143","61, Landstrasse, Nussbaumen, Obersiggenthal, Bezirk Baden, Aargau, 5415, Schweiz/Suisse/Svizzera/Svizra"
1091,3228,Geissweidli,as1,Bubendorf,1,at0,FALSE,FALSE,FALSE,rt433,2572341.0,1256101.0,JU,6807,2018,3,aw404,15,47.4551071369228,7.071846528917321,POINT (7.071846528917321 47.4551071369228),1256101.0,2622159.0,10156928.0,"47.4551071369228,7.071846528917321","Cœuve, District de Porrentruy, Jura, 2932, Schweiz/Suisse/Svizzera/Svizra"
1092,3229,Gelbbergstrasse,as1,Schübelbach,1,at0,FALSE,FALSE,FALSE,rt439,2600970.0,1221836.0,SO,2465,2013,8,aw405,11,47.14749697299515,7.451417748786626,POINT (7.451417748786626 47.14749697299515),1221836.0,2714526.0,10163745.0,"47.14749697299515,7.451417748786626","61, Goltern, Bibern, Buchegg, Bezirk Bucheggberg, Amtei Bucheggberg-Wasseramt, Solothurn, 4577, Schweiz/Suisse/Svizzera/Svizra"
1093,3230,Gemeindehaus,as1,Wyssachen,1,at8,TRUE,FALSE,FALSE,rt432,2629562.0,1214341.0,BE,960,2018,11,aw406,18,47.07942409554953,7.8278922714839,POINT (7.8278922714839 47.07942409554953),1214341.0,2629582.0,10179331.0,"47.07942409554953,7.8278922714839","184h, 1414, Sonnrain, Gemeindehaus, Wyssachen, Verwaltungskreis Oberaargau, Verwaltungsregion Emmental-Oberaargau, Bern/Berne, 4954, Schweiz/Suisse/Svizzera/Svizra"
1094,3231,Gemeindehausweg,as1,Glarus Süd,1,at0,FALSE,TRUE,FALSE,rt432,2600160.0,1199971.0,BE,351,2020,10,aw404,15,46.95082191005398,7.440734194538748,POINT (7.440734194538748 46.95082191005398),1199971.0,2718787.0,10164352.0,"46.95082191005398,7.440734194538748","ehemalige Bollwerkpost, Aarbergergasse, Rotes Quartier, Stadtteil I, Bern, Verwaltungskreis Bern-Mittelland, Verwaltungsregion Bern-Mittelland, Bern/Berne, 3011, Schweiz/Suisse/Svizzera/Svizra"
1095,3232,Gemsackerweg,as1,Böckten,1,at8,TRUE,TRUE,FALSE,rt432,2730659.0,1257215.0,SG,3424,2014,2,aw404,18,47.452740136054075,9.171305628654649,POINT (9.171305628654649 47.45274013605408),1257215.0,2630006.0,10027752.0,"47.452740136054075,9.171305628654649","Niederbürerstrasse, Oberbüren, Niederbüren, Wahlkreis Wil, Sankt Gallen, 9246, Schweiz/Suisse/Svizzera/Svizra"
1096,3233,Genossenschaftsstrasse,as1,Nidau,1,at0,FALSE,TRUE,FALSE,rt432,2604606.0,1219497.0,SO,2465,2014,6,aw407,3,47.12644313369794,7.499332555799586,POINT (7.499332555799586 47.12644313369794),1219497.0,2585135.0,10192254.0,"47.12644313369794,7.499332555799586","Hauptstrasse, Aetingen, Buchegg, Bezirk Bucheggberg, Amtei Bucheggberg-Wasseramt, Solothurn, 4586, Schweiz/Suisse/Svizzera/Svizra"
1097,3234,Gerbegasse,as1,Oberentfelden,1,at0,FALSE,FALSE,FALSE,rt432,2639045.0,1245287.0,SO,2497,2018,12,aw404,16,47.35727599768816,7.95543899977004,POINT (7.95543899977004 47.35727599768816),1245287.0,2645226.0,10034494.0,"47.35727599768816,7.95543899977004","45, Schachenstrasse, Obergösgen, Bezirk Gösgen, Amtei Olten-Gösgen, Solothurn, 4653, Schweiz/Suisse/Svizzera/Svizra"
1098,3235,Gerberngasse,as1,Solothurn,1,at1,FALSE,FALSE,TRUE,rt433,2684655.0,1228426.0,ZG,1701,2017,3,aw406,22,47.20135669779479,8.555912259249768,POINT (8.555912259249768 47.20135669779479),1228426.0,2607361.0,10027523.0,"47.20135669779479,8.555912259249768","Neuheimerstrasse, Inwil, Baar, Zug, 6340, Schweiz/Suisse/Svizzera/Svizra"
1099,3236,Gerenstrasse,as1,Regensdorf,1,at0,FALSE,FALSE,FALSE,rt433,2693196.0,1254342.0,ZH,176,2018,9,aw406,1,47.43327787206631,8.674004181424312,POINT (8.674004181424312 47.43327787206631),1254342.0,2677210.0,10002952.0,"47.43327787206631,8.674004181424312","16, Lindauerstrasse, Tagelswangen, Lindau, Bezirk Pfäffikon, Zürich, 8317, Schweiz/Suisse/Svizzera/Svizra"
1100,3237,Geretingen-Fridlingen,as1,Mosnang,1,at8,TRUE,FALSE,FALSE,rt433,2745694.0,1247812.0,AI,3104,2014,10,aw402,17,47.365035511881416,9.367544196376944,POINT (9.367544196376944 47.36503551188142),1247812.0,2720098.0,10230551.0,"47.365035511881416,9.367544196376944","Oberbüel, Enggenhütten, Schlatt-Haslen, Appenzell Innerrhoden, 9054, Schweiz/Suisse/Svizzera/Svizra"
1101,3238,Gerstenbüelstrasse,as1,Wiesendangen,1,at4,FALSE,FALSE,TRUE,rt432,2623360.0,1265755.0,AG,4252,2018,9,aw404,17,47.542106057575396,7.7488983405330725,POINT (7.748898340533072 47.5421060575754),1265755.0,2702913.0,10173116.0,"47.542106057575396,7.7488983405330725","Landstrasse, Kaiseraugst, Bezirk Rheinfelden, Aargau, 4303, Schweiz/Suisse/Svizzera/Svizra"
1102,3239,Gertlisboden,as1,Hasliberg,1,at00,FALSE,FALSE,FALSE,rt439,2593599.0,1177800.0,BE,852,2013,4,aw403,16,46.75135541940806,7.354863261843859,POINT (7.354863261843859 46.75135541940806),1177800.0,2655338.0,10199754.0,"46.75135541940806,7.354863261843859","Allmidhütte, 481, Horbühlallmend, Riffenmatt, Guggisberg, Verwaltungskreis Bern-Mittelland, Verwaltungsregion Bern-Mittelland, Bern/Berne, 3156, Schweiz/Suisse/Svizzera/Svizra"
1103,3240,Frohheimstrasse,as1,Wattwil,1,at0,FALSE,FALSE,FALSE,rt433,2707223.0,1239673.0,ZH,117,2015,5,aw405,17,47.2992266587095,8.856390801205944,POINT (8.856390801205944 47.2992266587095),1239673.0,2724540.0,10093003.0,"47.2992266587095,8.856390801205944","Kindlimann Getränke GmbH, 54, Bachtelstrasse, Wernetshausen, Hinwil, Bezirk Hinwil, Zürich, 8342, Schweiz/Suisse/Svizzera/Svizra"
1104,3217,Gehren,as1,Brislach,1,at8,TRUE,FALSE,FALSE,rt432,2625073.0,1252967.0,BL,2886,2016,11,aw404,8,47.427029544291,7.770932950833247,POINT (7.770932950833247 47.427029544291),1252967.0,2607784.0,10108730.0,"47.427029544291,7.770932950833247","16, Hauptstrasse, Hölstein, Bezirk Waldenburg, Basel-Landschaft, 4434, Schweiz/Suisse/Svizzera/Svizra"
1105,3215,Geuer,as1,Tafers,1,at8,TRUE,FALSE,FALSE,rt431,2751019.0,1182831.0,GR,3637,2016,9,aw402,22,46.779525342314834,9.416330545069796,POINT (9.416330545069796 46.77952534231483),1182831.0,2586873.0,10181116.0,"46.779525342314834,9.416330545069796","A13, Ravetg, Rothenbrunnen, Viamala, Graubünden/Grischun/Grigioni, 7405, Schweiz/Suisse/Svizzera/Svizra"
1106,3190,Giebel-Oberstein,as1,Altstätten,1,at00,TRUE,FALSE,FALSE,rt432,2679242.0,1249027.0,ZH,261,2014,3,aw405,10,47.38730613216785,8.488115736133278,POINT (8.488115736133278 47.38730613216785),1249027.0,2756553.0,10229161.0,"47.38730613216785,8.488115736133278","661, Badenerstrasse, Altstetten, Kreis 9, Zürich, Bezirk Zürich, Zürich, 8048, Schweiz/Suisse/Svizzera/Svizra"
1107,3214,Gewerbestrasse,as1,Frauenfeld,1,at0,FALSE,FALSE,FALSE,rt433,2610116.0,1268292.0,BS,2701,2012,2,aw406,2,47.5652594120112,7.573044332966288,POINT (7.573044332966288 47.5652594120112),1268292.0,2708390.0,10183114.0,"47.5652594120112,7.573044332966288","Kannenfeldstrasse, St. Johann, Grossbasel, Basel, Basel-Stadt, 4056, Schweiz/Suisse/Svizzera/Svizra"
1108,3191,Giessbachweg,as1,Waldkirch,1,at8,TRUE,FALSE,FALSE,rt433,2657688.0,1259241.0,AG,4095,2015,4,aw405,13,47.48140705530513,8.20399218204897,POINT (8.203992182048969 47.48140705530513),1259241.0,2742105.0,10224056.0,"47.48140705530513,8.20399218204897","2, Süssbachweg, Neumarkt, Umiken, Brugg, Bezirk Brugg, Aargau, 5200, Schweiz/Suisse/Svizzera/Svizra"
1109,3192,Giessenpark,as1,Dübendorf,1,at0,FALSE,FALSE,FALSE,rt430,2577777.0,1250623.0,JU,6782,2017,3,aw404,7,47.40604465333549,7.144204443307958,POINT (7.144204443307958 47.40604465333549),1250623.0,2688572.0,10248731.0,"47.40604465333549,7.144204443307958","Transjurane, Cornol, District de Porrentruy, Jura, 2952, Schweiz/Suisse/Svizzera/Svizra"
1110,3193,Giessenweg,as1,Vilters-Wangs,1,at8,TRUE,FALSE,FALSE,rt432,2605275.0,1211060.0,BE,540,2013,12,aw402,18,47.050548024032786,7.508052314756225,POINT (7.508052314756225 47.05054802403279),1211060.0,2755372.0,10224420.0,"47.050548024032786,7.508052314756225","2, Römerweg, Münchringen, Jegenstorf, Verwaltungskreis Bern-Mittelland, Verwaltungsregion Bern-Mittelland, Bern/Berne, 3303, Schweiz/Suisse/Svizzera/Svizra"
1111,3194,Gigenhof,as1,Fischbach,1,at6,FALSE,FALSE,TRUE,rt432,2584196.0,1222247.0,BE,372,2015,6,aw405,11,47.15100379737461,7.2302493941163455,POINT (7.230249394116345 47.15100379737461),1222247.0,2636596.0,10064533.0,"47.15100379737461,7.2302493941163455","Magglingen, Evilard, Verwaltungskreis Biel/Bienne, Verwaltungsregion Seeland, Bern/Berne, 2532, Schweiz/Suisse/Svizzera/Svizra"
1112,3195,Gimischola,as1,Seewis im Prättigau,1,at8,TRUE,FALSE,FALSE,rt433,2564145.0,1207119.0,NE,6454,2019,8,aw404,11,47.01414521576368,6.967078969940058,POINT (6.967078969940058 47.01414521576368),1207119.0,2766637.0,10132638.0,"47.01414521576368,6.967078969940058","Chemin sous les Buis, Hauterive (NE), Neuchâtel, 2068, Schweiz/Suisse/Svizzera/Svizra"
1113,3196,Ginsterweg,as1,Zürich,1,at0,FALSE,FALSE,TRUE,rt432,2718269.0,1247858.0,SG,3394,2020,9,aw407,16,47.37094311449553,9.004570326023865,POINT (9.004570326023865 47.37094311449553),1247858.0,2679468.0,10085937.0,"47.37094311449553,9.004570326023865","Hauptstrasse, Dreien, Mosnang, Wahlkreis Toggenburg, Sankt Gallen, 9612, Schweiz/Suisse/Svizzera/Svizra"
1114,3197,Girenhaldenweg,as1,Bettingen,1,at0,FALSE,FALSE,FALSE,rt433,2687527.0,1268742.0,ZH,23,2015,7,aw406,21,47.56355401786023,8.601697990285558,POINT (8.601697990285558 47.56355401786023),1268742.0,2616768.0,10025138.0,"47.56355401786023,8.601697990285558","Hauptstrasse, Gräslikon, Eigental, Gräslikon, Berg am Irchel, Bezirk Andelfingen, Zürich, 8415, Schweiz/Suisse/Svizzera/Svizra"
1115,3198,Gishaldeweg,as1,Reiden,1,at0,FALSE,FALSE,FALSE,rt433,2682403.0,1231193.0,ZH,6,2011,11,aw404,9,47.22652709078732,8.526700347698156,POINT (8.526700347698156 47.22652709078732),1231193.0,2638887.0,10205592.0,"47.22652709078732,8.526700347698156","Baarerstrasse, Näfenhüser, Kappel am Albis, Bezirk Affoltern, Zürich, 8926, Schweiz/Suisse/Svizzera/Svizra"
1116,3199,Glattenried,as1,Uster,1,at0,FALSE,FALSE,FALSE,rt433,2636735.0,1246365.0,SO,2501,2018,6,aw403,13,47.3671043106625,7.9249521379217125,POINT (7.924952137921712 47.3671043106625),1246365.0,2695784.0,10056726.0,"47.3671043106625,7.9249521379217125","21, Burgackerring, Winznau, Bezirk Gösgen, Amtei Olten-Gösgen, Solothurn, 4652, Schweiz/Suisse/Svizzera/Svizra"
1117,3200,Glockenstrasse,as1,Lausen,1,at0,FALSE,FALSE,FALSE,rt432,2676679.0,1258360.0,ZH,86,2014,1,aw402,22,47.47154432437502,8.45577691943214,POINT (8.455776919432139 47.47154432437502),1258360.0,2624201.0,10023149.0,"47.47154432437502,8.45577691943214","Wehntalerstrasse, Dielsdorf, Bezirk Dielsdorf, Zürich, 8157, Schweiz/Suisse/Svizzera/Svizra"
1118,3201,Gehrackerweg,as1,Pieterlen,1,at0,FALSE,TRUE,FALSE,rt432,2609846.0,1225065.0,SO,2513,2013,9,aw405,10,47.17646944326831,7.568511983679041,POINT (7.568511983679041 47.17646944326831),1225065.0,2592813.0,10004693.0,"47.17646944326831,7.568511983679041","28, Gerlafingenstrasse, Gländ, Biberist, Bezirk Wasseramt, Amtei Bucheggberg-Wasseramt, Solothurn, 4563, Schweiz/Suisse/Svizzera/Svizra"
1119,3202,Glärnischstrasse,as1,Lachen,1,at0,FALSE,FALSE,FALSE,rt430,2681221.0,1227598.0,ZG,1701,2019,5,aw404,21,47.19434062428609,8.510446534212724,POINT (8.510446534212724 47.19434062428609),1227598.0,2707733.0,10066205.0,"47.19434062428609,8.510446534212724","A14, Baar, Zug, 6340-6342, Schweiz/Suisse/Svizzera/Svizra"
1120,3203,Glücksberg,as1,Urnäsch,1,at00,TRUE,FALSE,FALSE,rt433,2619355.0,1236832.0,BE,981,2020,5,aw401,6,47.282099591763746,7.694453957373959,POINT (7.694453957373959 47.28209959176375),1236832.0,2739783.0,10032134.0,"47.282099591763746,7.694453957373959","4a, Nickenweg, Leen, Niederbipp, Verwaltungskreis Oberaargau, Verwaltungsregion Emmental-Oberaargau, Bern/Berne, 4704, Schweiz/Suisse/Svizzera/Svizra"
1121,3204,Gmeumerigasse,as1,Würenlos,1,at0,FALSE,FALSE,TRUE,rt432,2694901.0,1256011.0,ZH,176,2014,6,aw404,19,47.44804339943439,8.696956112355416,POINT (8.696956112355416 47.44804339943439),1256011.0,2670063.0,10072020.0,"47.44804339943439,8.696956112355416","Winterthurerstrasse, Grafstal, Lindau, Bezirk Pfäffikon, Zürich, 8310, Schweiz/Suisse/Svizzera/Svizra"
1122,3205,God Arvins,as1,La Punt Chamues-ch,1,at0,FALSE,FALSE,TRUE,rt433,2829901.0,1161585.0,GR,3847,2017,8,aw401,18,46.56599172345782,10.437874900778338,POINT (10.43787490077834 46.56599172345782),1161585.0,2790028.0,10174693.0,"46.56599172345782,10.437874900778338","Sta. Maria Val M., Val Gronda, Via d'Umbrail, Val Müstair, Region Engiadina Bassa/Val Müstair, Graubünden/Grischun/Grigioni, 7536, Schweiz/Suisse/Svizzera/Svizra"
1123,3206,Goetheanumstrasse,as1,Dornach,1,at6,FALSE,FALSE,TRUE,rt431,2622748.0,1259441.0,BL,2829,2016,5,aw405,6,47.48534071744705,7.740447772535988,POINT (7.740447772535988 47.48534071744705),1259441.0,2613456.0,10094625.0,"47.48534071744705,7.740447772535988","A22, Liestal, Bezirk Liestal, Basel-Landschaft, 4410, Schweiz/Suisse/Svizzera/Svizra"
1124,3207,Golchenweg,as1,Böckten,1,at0,FALSE,FALSE,FALSE,rt432,2660519.0,1257328.0,AG,4024,2012,12,aw404,0,47.463948132383386,8.241290079232252,POINT (8.241290079232252 47.46394813238339),1257328.0,2629944.0,10027753.0,"47.463948132383386,8.241290079232252","Bruggerstrasse, Birmenstorf, Bezirk Baden, Aargau, 5413, Schweiz/Suisse/Svizzera/Svizra"
1125,3208,Goldbergstrasse,as1,Bubendorf,1,at0,FALSE,FALSE,FALSE,rt433,2572341.0,1256101.0,JU,6807,2018,3,aw404,15,47.4551071369228,7.071846528917321,POINT (7.071846528917321 47.4551071369228),1256101.0,2622792.0,10096500.0,"47.4551071369228,7.071846528917321","Cœuve, District de Porrentruy, Jura, 2932, Schweiz/Suisse/Svizzera/Svizra"
1126,3209,Goldsteinstrasse,as1,Schaffhausen,1,at8,TRUE,FALSE,FALSE,rt433,2691080.0,1283460.0,SH,2939,2013,11,aw404,17,47.69542078835946,8.651927613442597,POINT (8.651927613442597 47.69542078835946),1283460.0,2689999.0,10180881.0,"47.69542078835946,8.651927613442597","Bruderhöfli, Buchthalerstrasse, Windegg, Buchthalen, Schaffhausen, 8203, Schweiz/Suisse/Svizzera/Svizra"
1127,3210,Goltisberg,as1,Glarus Süd,1,at8,FALSE,FALSE,FALSE,rt432,2609993.0,1197442.0,BE,627,2011,11,aw403,18,46.92799894859116,7.569845724539509,POINT (7.569845724539509 46.92799894859116),1197442.0,2730128.0,10152598.0,"46.92799894859116,7.569845724539509","42, Enggisteinstrasse, Richigen, Worb, Verwaltungskreis Bern-Mittelland, Verwaltungsregion Bern-Mittelland, Bern/Berne, 3076, Schweiz/Suisse/Svizzera/Svizra"
1128,3211,Gomma,as1,St. Silvester,1,at8,TRUE,FALSE,FALSE,rt432,2614289.0,1177597.0,BE,942,2015,11,aw406,13,46.74940906270796,7.625635733969306,POINT (7.625635733969306 46.74940906270796),1177597.0,2581999.0,10019614.0,"46.74940906270796,7.625635733969306","36, Frutigenstrasse, Thun, Verwaltungskreis Thun, Verwaltungsregion Oberland, Bern/Berne, 3601, Schweiz/Suisse/Svizzera/Svizra"
1129,3212,Gondiswinkel,as1,Reinach (AG),1,at9,FALSE,FALSE,TRUE,rt432,2621671.0,1233407.0,BE,981,2018,10,aw402,19,47.25122171638657,7.724901016210928,POINT (7.724901016210928 47.25122171638657),1233407.0,2657307.0,10037702.0,"47.25122171638657,7.724901016210928","Aarwangenstrasse, Niederbipp, Verwaltungskreis Oberaargau, Verwaltungsregion Emmental-Oberaargau, Bern/Berne, 4704, Schweiz/Suisse/Svizzera/Svizra"
1130,3213,Gheidweg,as1,Regensdorf,1,at0,FALSE,FALSE,FALSE,rt432,2636696.0,1255882.0,BL,2858,2016,3,aw406,15,47.452702266119076,7.925216250074894,POINT (7.925216250074894 47.45270226611908),1255882.0,2675992.0,10178525.0,"47.452702266119076,7.925216250074894","Naturschutzgebiet Tal, Anwilerstrasse, Anwil, Bezirk Sissach, Basel-Landschaft, 4467, Schweiz/Suisse/Svizzera/Svizra"
1131,3350,Gosmergartä,as1,Bürglen (UR),1,at6,FALSE,FALSE,FALSE,rt430,2607838.0,1192229.0,BE,623,2020,2,aw406,11,46.8811355017614,7.541460630289494,POINT (7.541460630289494 46.8811355017614),1192229.0,2693387.0,10062572.0,"46.8811355017614,7.541460630289494","A6, Rubigen, Verwaltungskreis Bern-Mittelland, Verwaltungsregion Bern-Mittelland, Bern/Berne, 3113, Schweiz/Suisse/Svizzera/Svizra"
